date,month,year,approve,disaprove,undecided/nodata
1980-05-13,5,1980,38,50,10
1980-04-29,4,1980,42,47,10
1980-04-08,4,1980,38,50,10
1980-03-24,3,1980,39,50,10
1980-03-04,3,1980,42,44,12
1980-02-26,2,1980,51,38,10
1980-01-29,1,1980,55,35,8
1980-01-22,1,1980,57,32,9
1980-01-02,1,1980,56,33,10
1979-12-04,12,1979,54,35,10
1979-11-27,11,1979,51,36,11
1979-11-13,11,1979,37,49,12
1979-10-30,10,1979,31,55,12
1979-10-12,10,1979,31,54,13
1979-10-02,10,1979,28,58,12
1979-09-25,9,1979,32,53,13
1979-09-04,9,1979,29,55,14
1979-08-14,8,1979,32,53,13
1979-08-07,8,1979,33,54,11
1979-07-31,7,1979,32,53,14
1979-07-30,7,1979,32,53,14
1979-07-10,7,1979,29,57,13
1979-06-26,6,1979,28,59,12
1979-06-19,6,1979,29,56,13
1979-05-29,5,1979,29,55,15
1979-05-15,5,1979,32,52,15
1979-05-01,5,1979,37,48,14
1979-04-03,4,1979,40,45,13
1979-03-20,3,1979,42,43,13
1979-03-13,3,1979,46,39,13
1979-02-27,2,1979,39,47,12
1979-02-20,2,1979,37,46,16
1979-01-30,1,1979,42,42,15
1979-01-16,1,1979,43,41,15
1979-01-02,1,1979,50,35,13
1978-12-05,12,1978,51,33,15
1978-11-28,11,1978,50,33,16
1978-10-24,10,1978,49,36,14
1978-09-19,9,1978,47,34,18
1978-09-11,9,1978,44,40,15
1978-09-05,9,1978,42,41,16
1978-08-15,8,1978,42,40,16
1978-08-08,8,1978,40,43,16
1978-08-01,8,1978,39,43,17
1978-07-18,7,1978,38,44,17
1978-07-05,7,1978,40,41,18
1978-06-13,6,1978,42,42,15
1978-05-30,5,1978,43,40,15
1978-05-16,5,1978,42,43,14
1978-05-03,5,1978,41,42,15
1978-04-25,4,1978,41,41,17
1978-04-11,4,1978,40,43,15
1978-03-28,3,1978,47,38,13
1978-03-07,3,1978,49,34,15
1978-03-01,3,1978,48,33,18
1978-02-21,2,1978,50,33,16
1978-02-11,2,1978,46,34,18
1978-01-17,1,1978,51,28,19
1978-01-03,1,1978,54,26,18
1977-12-06,12,1977,56,27,16
1977-11-15,11,1977,55,29,14
1977-11-01,11,1977,54,30,15
1977-10-25,10,1977,51,30,18
1977-10-18,10,1977,54,29,16
1977-10-11,10,1977,54,29,15
1977-09-27,9,1977,59,23,17
1977-09-06,9,1977,53,29,17
1977-08-16,8,1977,66,15,18
1977-08-02,8,1977,59,22,17
1977-07-19,7,1977,66,17,16
1977-07-05,7,1977,62,22,15
1977-06-14,6,1977,63,17,18
1977-05-31,5,1977,62,19,18
1977-05-17,5,1977,63,18,17
1977-05-06,5,1977,65,18,15
1977-04-29,4,1977,63,18,19
1977-04-12,4,1977,63,17,19
1977-03-29,3,1977,67,14,18
1977-03-22,3,1977,71,10,18
1977-03-15,3,1977,74,8,16
1977-03-01,3,1977,70,9,20
1977-02-15,2,1977,71,8,20
1977-02-04,2,1977,66,8,26
1976-12-10,12,1976,53,32,15
1976-06-08,6,1976,45,39,14
1976-05-17,5,1976,47,37,15
1976-04-09,4,1976,48,41,11
1976-03-16,3,1976,50,35,13
1976-02-27,2,1976,50,39,11
1976-01-27,1,1976,46,39,13
1976-01-20,1,1976,44,44,10
